evidence_id,mapping_type,factor_1,factor_2,factor_1_display,factor_2_display,factor_aliases,factor_mapping_status,risk_factor_raw,space,space_categories,space_raw,recommendation,expected_effect,evidence_text,evidence_type_raw,evidence_type_standard,evidence_score,sms,tier,eligible,target_object,source,source_file,source_file_match_status,doi,source_url,search_text,review_status,review_note
E0161,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,욕실,욕실,욕실/화장실,"변기 옆 및 샤워/욕조 주변에 견고한 손잡이(손레일) 설치, 샤워 의자 또는 욕조 시트 제공, 바닥에 논슬립 처리 및 변기 높이 조절(토일렛 레이저) 적용",세면·배변·목욕 관련 기본 활동 수행성 향상 및 안전성 증대,"공간: 욕실. 개선전략: 변기 옆 및 샤워/욕조 주변에 견고한 손잡이(손레일) 설치, 샤워 의자 또는 욕조 시트 제공, 바닥에 논슬립 처리 및 변기 높이 조절(토일렛 레이저) 적용. 기대효과: 세면·배변·목욕 관련 기본 활동 수행성 향상 및 안전성 증대",review study,비체계적 리뷰/문헌고찰,1,0.333,Tier 3,TRUE,"손잡이(레일), 샤워 의자, 논슬립 바닥, 변기 부속(높이 조절)",A safe home for older adults from the point of view of an occupational therapist.,,미확인_0.42,10.61983/lcrh.v61i3.67,https://doi.org/10.61983/lcrh.v61i3.67,"위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=욕실 | 개선대상=손잡이(레일), 샤워 의자, 논슬립 바닥, 변기 부속(높이 조절) | 개선전략=변기 옆 및 샤워/욕조 주변에 견고한 손잡이(손레일) 설치, 샤워 의자 또는 욕조 시트 제공, 바닥에 논슬립 처리 및 변기 높이 조절(토일렛 레이저) 적용 | 기대효과=세면·배변·목욕 관련 기본 활동 수행성 향상 및 안전성 증대 | 근거유형=비체계적 리뷰/문헌고찰 | 출처=A safe home for older adults from the point of view of an occupational therapist.",검토필요_리뷰유형모호,체계적 문헌고찰인지 서술적 리뷰인지 원문 확인 필요
E0162,single,IADL,,IADL,,IADL|도구적 일상생활수행능력,대표모델명_자동매핑,IADL,주방,주방|주거공간 전반,"주방, 주거공간 전반","조리·청소·세탁 동선을 고려한 수납·기기 배치(자주 쓰는 물품을 접근 가능한 높이에 배치), 외부 출입 시 이동기구(램프·경사로) 및 자동문 등으로 접근성 확보",가사 및 복합적 일상활동(IADL) 수행능력 향상 및 독립성 유지,"공간: 주방. 개선전략: 조리·청소·세탁 동선을 고려한 수납·기기 배치(자주 쓰는 물품을 접근 가능한 높이에 배치), 외부 출입 시 이동기구(램프·경사로) 및 자동문 등으로 접근성 확보. 기대효과: 가사 및 복합적 일상활동(IADL) 수행능력 향상 및 독립성 유지",review study,비체계적 리뷰/문헌고찰,1,0.333,Tier 3,TRUE,"수납장, 전자기기, 출입문(자동문/경사로)",A safe home for older adults from the point of view of an occupational therapist.,,미확인_0.42,10.61983/lcrh.v61i3.67,https://doi.org/10.61983/lcrh.v61i3.67,"위험요인=IADL | 모델요인=IADL | 별칭=IADL|도구적 일상생활수행능력 | 공간=주방|주거공간 전반 | 개선대상=수납장, 전자기기, 출입문(자동문/경사로) | 개선전략=조리·청소·세탁 동선을 고려한 수납·기기 배치(자주 쓰는 물품을 접근 가능한 높이에 배치), 외부 출입 시 이동기구(램프·경사로) 및 자동문 등으로 접근성 확보 | 기대효과=가사 및 복합적 일상활동(IADL) 수행능력 향상 및 독립성 유지 | 근거유형=비체계적 리뷰/문헌고찰 | 출처=A safe home for older adults from the point of view of an occupational therapist.",검토필요_리뷰유형모호,체계적 문헌고찰인지 서술적 리뷰인지 원문 확인 필요
E0163,single,일상생활의 불편함_시력,,시력,,시력|일상생활의 불편함_시력|시각기능,대표모델명_자동매핑,시력,욕실,욕실|침실|복도|주거 외부,"침실, 복도, 욕실, 외부 진입로","침대에서 화장실까지의 경로 및 복도에 동작감지 야간등 설치, 전체적인 실내·외 조도 향상(작업등·범용 조명) 및 계단·수평 변화에 대비한 명암 대비 표시",야간 및 저시력 상황에서 시인성 향상으로 인해 넘어짐·걸림 위험 감소,"공간: 욕실. 개선전략: 침대에서 화장실까지의 경로 및 복도에 동작감지 야간등 설치, 전체적인 실내·외 조도 향상(작업등·범용 조명) 및 계단·수평 변화에 대비한 명암 대비 표시. 기대효과: 야간 및 저시력 상황에서 시인성 향상으로 인해 넘어짐·걸림 위험 감소",review study,비체계적 리뷰/문헌고찰,1,0.333,Tier 3,TRUE,"조명, 야간 센서등, 계단 표식",A safe home for older adults from the point of view of an occupational therapist.,,미확인_0.42,10.61983/lcrh.v61i3.67,https://doi.org/10.61983/lcrh.v61i3.67,"위험요인=시력 | 모델요인=일상생활의 불편함_시력 | 별칭=시력|일상생활의 불편함_시력|시각기능 | 공간=욕실|침실|복도|주거 외부 | 개선대상=조명, 야간 센서등, 계단 표식 | 개선전략=침대에서 화장실까지의 경로 및 복도에 동작감지 야간등 설치, 전체적인 실내·외 조도 향상(작업등·범용 조명) 및 계단·수평 변화에 대비한 명암 대비 표시 | 기대효과=야간 및 저시력 상황에서 시인성 향상으로 인해 넘어짐·걸림 위험 감소 | 근거유형=비체계적 리뷰/문헌고찰 | 출처=A safe home for older adults from the point of view of an occupational therapist.",검토필요_리뷰유형모호,체계적 문헌고찰인지 서술적 리뷰인지 원문 확인 필요
E0164,single,일상생활의 불편함_청력,,청력,,청력|일상생활의 불편함_청력|청각기능,대표모델명_자동매핑,청력,현관,현관|주거공간 전반,"현관, 주거공간 전반","시각적 알림이 가능한 비상알림기(플래시 연동 도어벨·알람) 및 소리가 아닌 시각 신호로 알려주는 장치 배치, 호출기·SOS 브레이슬릿 등 착용형 호출기 제공",청력 저하가 있는 사용자의 방문자·비상 상황 인식 개선 및 응급호출 가능성 향상,"공간: 현관. 개선전략: 시각적 알림이 가능한 비상알림기(플래시 연동 도어벨·알람) 및 소리가 아닌 시각 신호로 알려주는 장치 배치, 호출기·SOS 브레이슬릿 등 착용형 호출기 제공. 기대효과: 청력 저하가 있는 사용자의 방문자·비상 상황 인식 개선 및 응급호출 가능성 향상",review study,비체계적 리뷰/문헌고찰,1,0.333,Tier 3,TRUE,"알람 센서, 도어벨(시각 연동), SOS 호출기",A safe home for older adults from the point of view of an occupational therapist.,,미확인_0.42,10.61983/lcrh.v61i3.67,https://doi.org/10.61983/lcrh.v61i3.67,"위험요인=청력 | 모델요인=일상생활의 불편함_청력 | 별칭=청력|일상생활의 불편함_청력|청각기능 | 공간=현관|주거공간 전반 | 개선대상=알람 센서, 도어벨(시각 연동), SOS 호출기 | 개선전략=시각적 알림이 가능한 비상알림기(플래시 연동 도어벨·알람) 및 소리가 아닌 시각 신호로 알려주는 장치 배치, 호출기·SOS 브레이슬릿 등 착용형 호출기 제공 | 기대효과=청력 저하가 있는 사용자의 방문자·비상 상황 인식 개선 및 응급호출 가능성 향상 | 근거유형=비체계적 리뷰/문헌고찰 | 출처=A safe home for older adults from the point of view of an occupational therapist.",검토필요_리뷰유형모호,체계적 문헌고찰인지 서술적 리뷰인지 원문 확인 필요
E0165,single,GDS,,우울,,우울|GDS|우울증상,대표모델명_자동매핑,우울,현관,현관|주거 외부|주거공간 전반,"주거공간 전반, 현관, 외부(정원/발코니)",현관 접근성 개선(경사로·자동문)과 외부 휴식공간(벤치 등) 설치로 이웃 간 만남·실외 활동 접근성 확대 및 내부 동선 정리로 활동 참여 촉진,환경적 접근성 개선을 통한 사회적 참여 촉진 및 정서적·신체적 안녕감 향상(우울 관련 긍정적 영향 보고),공간: 현관. 개선전략: 현관 접근성 개선(경사로·자동문)과 외부 휴식공간(벤치 등) 설치로 이웃 간 만남·실외 활동 접근성 확대 및 내부 동선 정리로 활동 참여 촉진. 기대효과: 환경적 접근성 개선을 통한 사회적 참여 촉진 및 정서적·신체적 안녕감 향상(우울 관련 긍정적 영향 보고),review study,비체계적 리뷰/문헌고찰,1,0.333,Tier 3,TRUE,"경사로/자동문, 외부 벤치, 현관 공간",A safe home for older adults from the point of view of an occupational therapist.,,미확인_0.42,10.61983/lcrh.v61i3.67,https://doi.org/10.61983/lcrh.v61i3.67,"위험요인=우울 | 모델요인=GDS | 별칭=우울|GDS|우울증상 | 공간=현관|주거 외부|주거공간 전반 | 개선대상=경사로/자동문, 외부 벤치, 현관 공간 | 개선전략=현관 접근성 개선(경사로·자동문)과 외부 휴식공간(벤치 등) 설치로 이웃 간 만남·실외 활동 접근성 확대 및 내부 동선 정리로 활동 참여 촉진 | 기대효과=환경적 접근성 개선을 통한 사회적 참여 촉진 및 정서적·신체적 안녕감 향상(우울 관련 긍정적 영향 보고) | 근거유형=비체계적 리뷰/문헌고찰 | 출처=A safe home for older adults from the point of view of an occupational therapist.",검토필요_리뷰유형모호,체계적 문헌고찰인지 서술적 리뷰인지 원문 확인 필요
E0166,single,인지기능_총점,,인지기능,,인지기능|인지기능_총점|인지저하,대표모델명_자동매핑,인지기능,욕실,욕실|침실|현관|주거공간 전반,"주거공간 전반, 욕실, 침실, 출입구","혼란·인지저하가 있는 환자 대상: 밤 시간 경로에 야간등 설치, 집 안 잡동사니 제거 및 통로 확보, 바닥재(무늬·미끄럼) 단순화, 욕실 손잡이 설치 및 낮은 문턱 제거/완화","인지저하 환자의 주거 내 이동성 및 길찾기 용이성 증대, 낙상 위험 요인 감소(치매 대상 연구에서 유의한 낙상 위험 감소 보고)","공간: 욕실. 개선전략: 혼란·인지저하가 있는 환자 대상: 밤 시간 경로에 야간등 설치, 집 안 잡동사니 제거 및 통로 확보, 바닥재(무늬·미끄럼) 단순화, 욕실 손잡이 설치 및 낮은 문턱 제거/완화. 기대효과: 인지저하 환자의 주거 내 이동성 및 길찾기 용이성 증대, 낙상 위험 요인 감소(치매 대상 연구에서 유의한 낙상 위험 감소 보고)",review study,비체계적 리뷰/문헌고찰,1,0.333,Tier 3,TRUE,"야간등, 바닥재, 손잡이, 문턱(하단부)",A safe home for older adults from the point of view of an occupational therapist.,,미확인_0.42,10.61983/lcrh.v61i3.67,https://doi.org/10.61983/lcrh.v61i3.67,"위험요인=인지기능 | 모델요인=인지기능_총점 | 별칭=인지기능|인지기능_총점|인지저하 | 공간=욕실|침실|현관|주거공간 전반 | 개선대상=야간등, 바닥재, 손잡이, 문턱(하단부) | 개선전략=혼란·인지저하가 있는 환자 대상: 밤 시간 경로에 야간등 설치, 집 안 잡동사니 제거 및 통로 확보, 바닥재(무늬·미끄럼) 단순화, 욕실 손잡이 설치 및 낮은 문턱 제거/완화 | 기대효과=인지저하 환자의 주거 내 이동성 및 길찾기 용이성 증대, 낙상 위험 요인 감소(치매 대상 연구에서 유의한 낙상 위험 감소 보고) | 근거유형=비체계적 리뷰/문헌고찰 | 출처=A safe home for older adults from the point of view of an occupational therapist.",검토필요_리뷰유형모호,체계적 문헌고찰인지 서술적 리뷰인지 원문 확인 필요
E0167,single,수면,,수면,,수면|수면상태,대표모델명_자동매핑,수면,욕실,욕실|침실|복도,"침실, 복도, 욕실로 가는 동선","침대 옆에 고정형 침대등(베드램프) 설치 및 침대에서 화장실까지 이어지는 동선에 동작감지 야간등 설치, 바닥 매트 제거로 통로 정리",야간 기상 시 시인성 향상으로 인한 야간 낙상 위험 감소,"공간: 욕실. 개선전략: 침대 옆에 고정형 침대등(베드램프) 설치 및 침대에서 화장실까지 이어지는 동선에 동작감지 야간등 설치, 바닥 매트 제거로 통로 정리. 기대효과: 야간 기상 시 시인성 향상으로 인한 야간 낙상 위험 감소",review study,비체계적 리뷰/문헌고찰,1,0.333,Tier 3,TRUE,"베드램프, 동작감지 야간등, 바닥매트",A safe home for older adults from the point of view of an occupational therapist.,,미확인_0.42,10.61983/lcrh.v61i3.67,https://doi.org/10.61983/lcrh.v61i3.67,"위험요인=수면 | 모델요인=수면 | 별칭=수면|수면상태 | 공간=욕실|침실|복도 | 개선대상=베드램프, 동작감지 야간등, 바닥매트 | 개선전략=침대 옆에 고정형 침대등(베드램프) 설치 및 침대에서 화장실까지 이어지는 동선에 동작감지 야간등 설치, 바닥 매트 제거로 통로 정리 | 기대효과=야간 기상 시 시인성 향상으로 인한 야간 낙상 위험 감소 | 근거유형=비체계적 리뷰/문헌고찰 | 출처=A safe home for older adults from the point of view of an occupational therapist.",검토필요_리뷰유형모호,체계적 문헌고찰인지 서술적 리뷰인지 원문 확인 필요
E0168,single,규칙적 운동,,규칙적 운동,,규칙적 운동|운동,대표모델명_자동매핑,규칙적 운동,침실,침실|거실|주거 외부,"거실, 침실, 외부 정원·진입로","집 안에서 안전하게 운동할 수 있는 장애물 없는 공간 확보와 미끄럼 방지 바닥 확보, 외부 보행로의 접근성(평탄화·조명) 개선으로 규칙적 보행·운동 장려",주거 환경을 통한 규칙적 신체활동 실천 가능성 증가 및 활동 유지 지원,"공간: 침실. 개선전략: 집 안에서 안전하게 운동할 수 있는 장애물 없는 공간 확보와 미끄럼 방지 바닥 확보, 외부 보행로의 접근성(평탄화·조명) 개선으로 규칙적 보행·운동 장려. 기대효과: 주거 환경을 통한 규칙적 신체활동 실천 가능성 증가 및 활동 유지 지원",review study,비체계적 리뷰/문헌고찰,1,0.333,Tier 3,TRUE,"바닥, 외부 보행로, 조명",A safe home for older adults from the point of view of an occupational therapist.,,미확인_0.42,10.61983/lcrh.v61i3.67,https://doi.org/10.61983/lcrh.v61i3.67,"위험요인=규칙적 운동 | 모델요인=규칙적 운동 | 별칭=규칙적 운동|운동 | 공간=침실|거실|주거 외부 | 개선대상=바닥, 외부 보행로, 조명 | 개선전략=집 안에서 안전하게 운동할 수 있는 장애물 없는 공간 확보와 미끄럼 방지 바닥 확보, 외부 보행로의 접근성(평탄화·조명) 개선으로 규칙적 보행·운동 장려 | 기대효과=주거 환경을 통한 규칙적 신체활동 실천 가능성 증가 및 활동 유지 지원 | 근거유형=비체계적 리뷰/문헌고찰 | 출처=A safe home for older adults from the point of view of an occupational therapist.",검토필요_리뷰유형모호,체계적 문헌고찰인지 서술적 리뷰인지 원문 확인 필요
E0169,single,의사진단 만성질환 총 수,,만성질환,,만성질환|의사진단 만성질환 총 수|만성질환 수,대표모델명_자동매핑,만성질환,욕실,욕실|주거공간 전반,"욕실, 주거공간 전반","만성질환으로 기능이 저하된 경우를 고려하여 욕실 손잡이·샤워 의자 설치, 논슬립 바닥, 변기 높이 조절 등 표준적 보조설비 적용",만성질환으로 인한 일상 동작 수행 부담 경감 및 안전성 증대,"공간: 욕실. 개선전략: 만성질환으로 기능이 저하된 경우를 고려하여 욕실 손잡이·샤워 의자 설치, 논슬립 바닥, 변기 높이 조절 등 표준적 보조설비 적용. 기대효과: 만성질환으로 인한 일상 동작 수행 부담 경감 및 안전성 증대",review study,비체계적 리뷰/문헌고찰,1,0.333,Tier 3,TRUE,"손잡이, 샤워 의자, 논슬립 바닥, 변기",A safe home for older adults from the point of view of an occupational therapist.,,미확인_0.42,10.61983/lcrh.v61i3.67,https://doi.org/10.61983/lcrh.v61i3.67,"위험요인=만성질환 | 모델요인=의사진단 만성질환 총 수 | 별칭=만성질환|의사진단 만성질환 총 수|만성질환 수 | 공간=욕실|주거공간 전반 | 개선대상=손잡이, 샤워 의자, 논슬립 바닥, 변기 | 개선전략=만성질환으로 기능이 저하된 경우를 고려하여 욕실 손잡이·샤워 의자 설치, 논슬립 바닥, 변기 높이 조절 등 표준적 보조설비 적용 | 기대효과=만성질환으로 인한 일상 동작 수행 부담 경감 및 안전성 증대 | 근거유형=비체계적 리뷰/문헌고찰 | 출처=A safe home for older adults from the point of view of an occupational therapist.",검토필요_리뷰유형모호,체계적 문헌고찰인지 서술적 리뷰인지 원문 확인 필요
E0170,single,독거 또는 사회적 고립,,독거 또는 사회적 고립,,독거 또는 사회적 고립|독거|사회적 고립,대표모델명_자동매핑,독거 또는 사회적 고립,침실,침실|주거공간 전반,"주거공간 전반, 침실","휴대폰·긴급 호출기(SOS) 등을 침대 근처 접근 가능한 위치에 배치하고 착용형 호출기나 자동 연결 가능한 비상 통신장치 설치, 이웃 연락처 및 대체 키 보관 위치 명시",응급상황 발생 시 신속한 호출 가능성 향상 및 고립 시 안전 보장(심리적 안정감 제공),"공간: 침실. 개선전략: 휴대폰·긴급 호출기(SOS) 등을 침대 근처 접근 가능한 위치에 배치하고 착용형 호출기나 자동 연결 가능한 비상 통신장치 설치, 이웃 연락처 및 대체 키 보관 위치 명시. 기대효과: 응급상황 발생 시 신속한 호출 가능성 향상 및 고립 시 안전 보장(심리적 안정감 제공)",review study,비체계적 리뷰/문헌고찰,1,0.333,Tier 3,TRUE,"휴대폰 위치, SOS 호출기, 연락처 목록",A safe home for older adults from the point of view of an occupational therapist.,,미확인_0.42,10.61983/lcrh.v61i3.67,https://doi.org/10.61983/lcrh.v61i3.67,"위험요인=독거 또는 사회적 고립 | 모델요인=독거 또는 사회적 고립 | 별칭=독거 또는 사회적 고립|독거|사회적 고립 | 공간=침실|주거공간 전반 | 개선대상=휴대폰 위치, SOS 호출기, 연락처 목록 | 개선전략=휴대폰·긴급 호출기(SOS) 등을 침대 근처 접근 가능한 위치에 배치하고 착용형 호출기나 자동 연결 가능한 비상 통신장치 설치, 이웃 연락처 및 대체 키 보관 위치 명시 | 기대효과=응급상황 발생 시 신속한 호출 가능성 향상 및 고립 시 안전 보장(심리적 안정감 제공) | 근거유형=비체계적 리뷰/문헌고찰 | 출처=A safe home for older adults from the point of view of an occupational therapist.",검토필요_리뷰유형모호,체계적 문헌고찰인지 서술적 리뷰인지 원문 확인 필요
E0171,single,낙상 경험,,낙상 경험,,낙상 경험|낙상경험|과거 낙상,대표모델명_자동매핑,낙상 경험,욕실,욕실|계단|침실|주거공간 전반,"주거공간 전반(침실, 욕실, 계단 포함)","개별 가정 방문 평가를 통한 고위험 지점 우선순위 설정 및 카펫·전선 제거, 손잡이 설치, 논슬립 바닥, 적정 조명, 욕실·침실 간 이동 동선 정비 등의 포괄적 주택 수정 수행(대상자 맞춤형)",고위험자 대상 환경개선은 낙상률 및 낙상자 수 감소에 효과적이라는 근거(리뷰 및 무작위·대조연구 종합 보고),"공간: 욕실. 개선전략: 개별 가정 방문 평가를 통한 고위험 지점 우선순위 설정 및 카펫·전선 제거, 손잡이 설치, 논슬립 바닥, 적정 조명, 욕실·침실 간 이동 동선 정비 등의 포괄적 주택 수정 수행(대상자 맞춤형). 기대효과: 고위험자 대상 환경개선은 낙상률 및 낙상자 수 감소에 효과적이라는 근거(리뷰 및 무작위·대조연구 종합 보고)",review study,비체계적 리뷰/문헌고찰,1,0.333,Tier 3,TRUE,"카펫·전선, 손잡이, 논슬립 바닥, 조명",A safe home for older adults from the point of view of an occupational therapist.,,미확인_0.42,10.61983/lcrh.v61i3.67,https://doi.org/10.61983/lcrh.v61i3.67,"위험요인=낙상 경험 | 모델요인=낙상 경험 | 별칭=낙상 경험|낙상경험|과거 낙상 | 공간=욕실|계단|침실|주거공간 전반 | 개선대상=카펫·전선, 손잡이, 논슬립 바닥, 조명 | 개선전략=개별 가정 방문 평가를 통한 고위험 지점 우선순위 설정 및 카펫·전선 제거, 손잡이 설치, 논슬립 바닥, 적정 조명, 욕실·침실 간 이동 동선 정비 등의 포괄적 주택 수정 수행(대상자 맞춤형) | 기대효과=고위험자 대상 환경개선은 낙상률 및 낙상자 수 감소에 효과적이라는 근거(리뷰 및 무작위·대조연구 종합 보고) | 근거유형=비체계적 리뷰/문헌고찰 | 출처=A safe home for older adults from the point of view of an occupational therapist.",검토필요_리뷰유형모호,체계적 문헌고찰인지 서술적 리뷰인지 원문 확인 필요
E0172,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,현관,현관,현관/출입구,현관 및 실내 출입구에 있는 문턱을 제거하여 실내·외 이동 시 단차(문턱) 제거,주택 개조 설치 후 자기보고된 일상생활 과제 수행의 어려움 감소(최대 6개월 관찰),공간: 현관. 개선전략: 현관 및 실내 출입구에 있는 문턱을 제거하여 실내·외 이동 시 단차(문턱) 제거. 기대효과: 주택 개조 설치 후 자기보고된 일상생활 과제 수행의 어려움 감소(최대 6개월 관찰),비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,문턱,Longitudinal changes in everyday life after home modi?cations for people aging with disabilities,Longitudinal changes in everyday life after home modifications for people aging with disabilities.pdf,자동매칭_0.99,10.1080/11038120802409747,https://doi.org/10.1080/11038120802409747,위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=현관 | 개선대상=문턱 | 개선전략=현관 및 실내 출입구에 있는 문턱을 제거하여 실내·외 이동 시 단차(문턱) 제거 | 기대효과=주택 개조 설치 후 자기보고된 일상생활 과제 수행의 어려움 감소(최대 6개월 관찰) | 근거유형=코호트/비무작위 중재연구 | 출처=Longitudinal changes in everyday life after home modi?cations for people aging with disabilities,자동분류완료,
E0173,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,현관,현관,현관/출입구,현관(주출입구)에 자동문 개폐장치(automatic door opener) 설치로 출입 동작의 물리적 부담 경감,주택 개조 설치 후 자기보고된 일상생활 과제 수행의 어려움 감소(최대 6개월 관찰),공간: 현관. 개선전략: 현관(주출입구)에 자동문 개폐장치(automatic door opener) 설치로 출입 동작의 물리적 부담 경감. 기대효과: 주택 개조 설치 후 자기보고된 일상생활 과제 수행의 어려움 감소(최대 6개월 관찰),비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,문/자동문 개폐장치,Longitudinal changes in everyday life after home modi?cations for people aging with disabilities,Longitudinal changes in everyday life after home modifications for people aging with disabilities.pdf,자동매칭_0.99,10.1080/11038120802409747,https://doi.org/10.1080/11038120802409747,위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=현관 | 개선대상=문/자동문 개폐장치 | 개선전략=현관(주출입구)에 자동문 개폐장치(automatic door opener) 설치로 출입 동작의 물리적 부담 경감 | 기대효과=주택 개조 설치 후 자기보고된 일상생활 과제 수행의 어려움 감소(최대 6개월 관찰) | 근거유형=코호트/비무작위 중재연구 | 출처=Longitudinal changes in everyday life after home modi?cations for people aging with disabilities,자동분류완료,
E0174,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,현관,현관|주거 외부,현관/출입구(외부),주택 출입부에 경사로(램프) 설치로 계단·단차를 대체하여 접근성 향상,주택 개조 설치 후 자기보고된 일상생활 과제 수행의 어려움 감소(최대 6개월 관찰),공간: 현관. 개선전략: 주택 출입부에 경사로(램프) 설치로 계단·단차를 대체하여 접근성 향상. 기대효과: 주택 개조 설치 후 자기보고된 일상생활 과제 수행의 어려움 감소(최대 6개월 관찰),비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,경사로(램프),Longitudinal changes in everyday life after home modi?cations for people aging with disabilities,Longitudinal changes in everyday life after home modifications for people aging with disabilities.pdf,자동매칭_0.99,10.1080/11038120802409747,https://doi.org/10.1080/11038120802409747,위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=현관|주거 외부 | 개선대상=경사로(램프) | 개선전략=주택 출입부에 경사로(램프) 설치로 계단·단차를 대체하여 접근성 향상 | 기대효과=주택 개조 설치 후 자기보고된 일상생활 과제 수행의 어려움 감소(최대 6개월 관찰) | 근거유형=코호트/비무작위 중재연구 | 출처=Longitudinal changes in everyday life after home modi?cations for people aging with disabilities,자동분류완료,
E0175,single,동작수행 어려움_쉬지않고 10계단 오르기,,동작수행 어려움_쉬지않고 10계단 오르기,,동작수행 어려움_쉬지않고 10계단 오르기,원문명_유지,동작수행 어려움_쉬지않고 10계단 오르기,계단,계단,계단,계단 이동이 필요한 주택 구간에 스테어리프트(계단 승강기) 설치 또는 계단 우회 경사로 설치,계단 관련 이동 과제의 수행 어려움 완화 및 전반적 일상생활 과제 수행의 어려움 감소(자기보고),공간: 계단. 개선전략: 계단 이동이 필요한 주택 구간에 스테어리프트(계단 승강기) 설치 또는 계단 우회 경사로 설치. 기대효과: 계단 관련 이동 과제의 수행 어려움 완화 및 전반적 일상생활 과제 수행의 어려움 감소(자기보고),비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,계단/스테어리프트,Longitudinal changes in everyday life after home modi?cations for people aging with disabilities,Longitudinal changes in everyday life after home modifications for people aging with disabilities.pdf,자동매칭_0.99,10.1080/11038120802409747,https://doi.org/10.1080/11038120802409747,위험요인=동작수행 어려움_쉬지않고 10계단 오르기 | 모델요인=동작수행 어려움_쉬지않고 10계단 오르기 | 별칭=동작수행 어려움_쉬지않고 10계단 오르기 | 공간=계단 | 개선대상=계단/스테어리프트 | 개선전략=계단 이동이 필요한 주택 구간에 스테어리프트(계단 승강기) 설치 또는 계단 우회 경사로 설치 | 기대효과=계단 관련 이동 과제의 수행 어려움 완화 및 전반적 일상생활 과제 수행의 어려움 감소(자기보고) | 근거유형=코호트/비무작위 중재연구 | 출처=Longitudinal changes in everyday life after home modi?cations for people aging with disabilities,자동분류완료,
E0176,single,ADL,,ADL,,ADL|일상생활수행능력,대표모델명_자동매핑,ADL,욕실,욕실,욕실,욕실 개조(예: 욕조 제거 등)로 욕실 출입 및 목욕 수행 시 물리적 장벽 최소화,개인위생 관련 과제(목욕 등)의 수행 어려움 감소 및 자기보고된 일상생활 과제 수행의 어려움 전반적 감소,공간: 욕실. 개선전략: 욕실 개조(예: 욕조 제거 등)로 욕실 출입 및 목욕 수행 시 물리적 장벽 최소화. 기대효과: 개인위생 관련 과제(목욕 등)의 수행 어려움 감소 및 자기보고된 일상생활 과제 수행의 어려움 전반적 감소,비무작위 중재연구,코호트/비무작위 중재연구,2,0.667,Tier 2,TRUE,욕조,Longitudinal changes in everyday life after home modi?cations for people aging with disabilities,Longitudinal changes in everyday life after home modifications for people aging with disabilities.pdf,자동매칭_0.99,10.1080/11038120802409747,https://doi.org/10.1080/11038120802409747,위험요인=ADL | 모델요인=ADL | 별칭=ADL|일상생활수행능력 | 공간=욕실 | 개선대상=욕조 | 개선전략=욕실 개조(예: 욕조 제거 등)로 욕실 출입 및 목욕 수행 시 물리적 장벽 최소화 | 기대효과=개인위생 관련 과제(목욕 등)의 수행 어려움 감소 및 자기보고된 일상생활 과제 수행의 어려움 전반적 감소 | 근거유형=코호트/비무작위 중재연구 | 출처=Longitudinal changes in everyday life after home modi?cations for people aging with disabilities,자동분류완료,
